"","microbe","Comparison","deseq_LFC","deseq_padj","M2_coef","M2_padj","Num_not_zero"
"223","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum","SexF",4.54125765987956,0.473379402936381,128.724702272692,0.790178441068094,34
"224","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans","SexF",-0.798738584848104,0.99953461720537,-501.144259576052,0.206979285516141,39
"225","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii","SexF",-0.569288799097131,0.999048895312629,-1609.25062778151,0.136389009389131,62
"226","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus","SexF",-1.04544853346658,NA,-22.9727535154552,0.124400934720831,17
"227","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris","SexF",6.30958525492865,0.145148286427968,288.331160628898,0.882802000754737,41
"228","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","SexF",-2.16878042179759,0.328488511975719,-644.219922445135,0.0116303379498071,61
"229","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis","SexF",30,0.000337223847354061,85.597476738948,0.857808030199056,10
"230","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum","SexF",-4.02424664217866,0.661945470779537,-181.229893085281,0.000355770364117182,24
"231","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme","SexF",-3.86900586765072,0.612163277747207,-55.4037956184058,0.00193331810695435,28
"232","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum","SexF",-30,NA,-330.232819210751,0.000517154031228426,7
"233","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis","SexF",23.156871576035,7.48496902902221e-06,3.67139719526057,0.948664623979939,19
"234","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis","SexF",0.173584825182995,0.99953461720537,7.64327998358266,0.933199236243913,23
"235","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110","SexF",27.7919841743616,2.6725503175877e-07,43.9238790829704,0.857808030199056,21
"236","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145","SexF",-1.52849007215578,0.99953461720537,-33.0803295199617,0.722230479357746,17
"237","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83","SexF",2.13128266362751,0.661945470779537,37.1635147679291,0.882817600112985,49
"238","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium","SexF",0.708224754362397,0.99953461720537,2.4837476840908,0.960956486926275,19
"239","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus","SexF",1.20187179549299,0.902187636768525,24.4291561814615,0.923670069613833,49
"240","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis","SexF",27.2021616020228,4.64368646877168e-11,23.3865867078158,0.826783246944457,28
"241","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia","SexF",4.33653143119485,0.646221504805592,4.80686481056957,0.842507945237825,22
"242","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger","SexF",-4.5201857357552,0.902187636768525,7.63928203675658,0.923670069613833,8
"243","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli","SexF",0.28505460928682,0.99953461720537,-47.4747047810702,0.883947629234198,21
"244","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae","SexF",0,NA,0.93770876006396,0.879935050964449,7
"245","k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139","SexF",25.4605496543386,2.58396767342225e-06,49.3702453563779,0.882817600112985,20
"246","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila","SexF",9.33110330219758,0.022290668892298,290.515355979496,0.797859552202313,36
